Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
156.6699,S,156.6699,0.462784,0,0.55,0,0,80.70177,41.9485,0,0,0,0,5.74374618326831,5.74374618326831,0,-447.9997,-447.9997,-14.67,0,-0.3026144,68797.39,8810.961
156.7699,S,156.7699,0.4621923,0,0.55,0,0,80.70177,41.93102,0,0,0,0,5.72775254452947,5.72775254452947,0,-447.4269,-447.4269,-14.67,0,-0.3026144,68752.65,8809.494
156.8699,S,156.8699,0.4616023,0,0.55,0,0,80.70177,41.91363,0,0,0,0,5.71184150193179,5.71184150193179,0,-446.8557,-446.8557,-14.67,0,-0.3026144,68707.96,8808.027
156.9699,S,156.9699,0.4610139,0,0.55,0,0,80.70177,41.89626,0,0,0,0,5.69594791649531,5.69594791649531,0,-446.2861,-446.2861,-14.67,0,-0.3026144,68663.34,8806.561
157.0699,S,157.0699,0.4604271,0,0.55,0,0,80.70177,41.87895,0,0,0,0,5.68010582540747,5.68010582540747,0,-445.7181,-445.7181,-14.67,0,-0.3026144,68618.77,8805.094
157.17,S,157.17,0.459842,0,0.55,0,0,80.70177,41.86173,0,0,0,0,5.66435081607855,5.66435081607855,0,-445.1517,-445.1517,-14.67,0,-0.3026144,68574.25,8803.627
157.27,S,157.27,0.4592586,0,0.55,0,0,80.70177,41.84454,0,0,0,0,5.64861446345645,5.64861446345645,0,-444.5869,-444.5869,-14.67,0,-0.3026144,68529.79,8802.16
157.37,S,157.37,0.4586767,0,0.55,0,0,80.70177,41.82742,0,0,0,0,5.63296690555868,5.63296690555868,0,-444.0236,-444.0236,-14.67,0,-0.3026144,68485.38,8800.693
157.47,S,157.47,0.4580965,0,0.55,0,0,80.70177,41.81038,0,0,0,0,5.61735751926322,5.61735751926322,0,-443.4619,-443.4619,-14.67,0,-0.3026144,68441.04,8799.227
157.57,S,157.57,0.4575178,0,0.55,0,0,80.70177,41.79333,0,0,0,0,5.60176985082022,5.60176985082022,0,-442.9017,-442.9017,-14.67,0,-0.3026144,68396.75,8797.76
157.67,S,157.67,0.4569407,0,0.55,0,0,80.70177,41.77635,0,0,0,0,5.58622235039782,5.58622235039782,0,-442.3431,-442.3431,-14.67,0,-0.3026144,68352.52,8796.293
157.77,S,157.77,0.4563653,0,0.55,0,0,80.70177,41.75945,0,0,0,0,5.57076890599044,5.57076890599044,0,-441.786,-441.786,-14.67,0,-0.3026144,68308.34,8794.826
157.87,S,157.87,0.4557914,0,0.55,0,0,80.70177,41.74258,0,0,0,0,5.55532133319176,5.55532133319176,0,-441.2305,-441.2305,-14.67,0,-0.3026144,68264.21,8793.359
157.97,S,157.97,0.4552191,0,0.55,0,0,80.70177,41.7258,0,0,0,0,5.53996948649127,5.53996948649127,0,-440.6765,-440.6765,-14.67,0,-0.3026144,68220.14,8791.893
158.07,S,158.07,0.4546485,0,0.55,0,0,80.70177,41.70905,0,0,0,0,5.52462740046406,5.52462740046406,0,-440.1241,-440.1241,-14.67,0,-0.3026144,68176.12,8790.426
158.17,S,158.17,0.4540794,0,0.55,0,0,80.70177,41.69242,0,0,0,0,5.50941266834379,5.50941266834379,0,-439.5732,-439.5732,-14.67,0,-0.3026144,68132.16,8788.959
158.27,S,158.27,0.4535119,0,0.55,0,0,80.70177,41.67577,0,0,0,0,5.49417771734501,5.49417771734501,0,-439.0238,-439.0238,-14.67,0,-0.3026144,68088.26,8787.492
158.37,S,158.37,0.4529459,0,0.55,0,0,80.70177,41.65921,0,0,0,0,5.47902285694236,5.47902285694236,0,-438.4759,-438.4759,-14.67,0,-0.3026144,68044.41,8786.025
158.47,S,158.47,0.4523815,0,0.55,0,0,80.70177,41.64267,0,0,0,0,5.46388167051634,5.46388167051634,0,-437.9295,-437.9295,-14.67,0,-0.3026144,68000.62,8784.559
158.57,S,158.57,0.4518186,0,0.55,0,0,80.70177,41.62618,0,0,0,0,5.44878873273602,5.44878873273602,0,-437.3846,-437.3846,-14.67,0,-0.3026144,67956.88,8783.092
158.67,S,158.67,0.4512573,0,0.55,0,0,80.70177,41.60974,0,0,0,0,5.43374492446897,5.43374492446897,0,-436.8412,-436.8412,-14.67,0,-0.3026144,67913.2,8781.625
158.7701,S,158.7701,0.4506975,0,0.55,0,0,80.70177,41.59336,0,0,0,0,5.41875303254123,5.41875303254123,0,-436.2993,-436.2993,-14.67,0,-0.3026144,67869.56,8780.158
158.8701,S,158.8701,0.4501393,0,0.55,0,0,80.70177,41.57708,0,0,0,0,5.4038433127476,5.4038433127476,0,-435.7589,-435.7589,-14.67,0,-0.3026144,67825.98,8778.691
158.9701,S,158.9701,0.4495826,0,0.55,0,0,80.70177,41.56086,0,0,0,0,5.38898519242451,5.38898519242451,0,-435.22,-435.22,-14.67,0,-0.3026144,67782.46,8777.225
159.0701,S,159.0701,0.4490274,0,0.55,0,0,80.70177,41.54465,0,0,0,0,5.37414842690182,5.37414842690182,0,-434.6826,-434.6826,-14.67,0,-0.3026144,67738.99,8775.758
159.1701,S,159.1701,0.4484738,0,0.55,0,0,80.70177,41.52849,0,0,0,0,5.35936517524571,5.35936517524571,0,-434.1466,-434.1466,-14.67,0,-0.3026144,67695.58,8774.291
159.2701,S,159.2701,0.4479217,0,0.55,0,0,80.70177,41.51241,0,0,0,0,5.34461721724889,5.34461721724889,0,-433.6122,-433.6122,-14.67,0,-0.3026144,67652.22,8772.824
159.3701,S,159.3701,0.4473711,0,0.55,0,0,80.70177,41.4964,0,0,0,0,5.32997638037687,5.32997638037687,0,-433.0792,-433.0792,-14.67,0,-0.3026144,67608.91,8771.357
159.4701,S,159.4701,0.4468221,0,0.55,0,0,80.70177,41.48043,0,0,0,0,5.31534159161716,5.31534159161716,0,-432.5477,-432.5477,-14.67,0,-0.3026144,67565.66,8769.891
159.5701,S,159.5701,0.4462745,0,0.55,0,0,80.70177,41.4645,0,0,0,0,5.30076377091658,5.30076377091658,0,-432.0176,-432.0176,-14.67,0,-0.3026144,67522.45,8768.424
159.6701,S,159.6701,0.4457285,0,0.55,0,0,80.70177,41.44863,0,0,0,0,5.28622654226503,5.28622654226503,0,-431.489,-431.489,-14.67,0,-0.3026144,67479.3,8766.957
159.7701,S,159.7701,0.4451838,0,0.55,0,0,80.70177,41.43284,0,0,0,0,5.27178045082848,5.27178045082848,0,-430.9618,-430.9618,-14.67,0,-0.3026144,67436.21,8765.49
159.8701,S,159.8701,0.4446408,0,0.55,0,0,80.70177,41.41705,0,0,0,0,5.25731169552012,5.25731169552012,0,-430.4361,-430.4361,-14.67,0,-0.3026144,67393.16,8764.023
159.9701,S,159.9701,0.4440992,0,0.55,0,0,80.70177,41.40138,0,0,0,0,5.24296999057522,5.24296999057522,0,-429.9118,-429.9118,-14.67,0,-0.3026144,67350.17,8762.557
160.0701,S,160.0701,0.443559,0,0.55,0,0,80.70177,41.38572,0,0,0,0,5.22863792656648,5.22863792656648,0,-429.3889,-429.3889,-14.67,0,-0.3026144,67307.23,8761.09
160.1701,S,160.1701,0.4430204,0,0.55,0,0,80.70177,41.37014,0,0,0,0,5.21435061374778,5.21435061374778,0,-428.8675,-428.8675,-14.67,0,-0.3026144,67264.34,8759.623
160.2701,S,160.2701,0.4424833,0,0.55,0,0,80.70177,41.35461,0,0,0,0,5.20012810620528,5.20012810620528,0,-428.3475,-428.3475,-14.67,0,-0.3026144,67221.51,8758.156
160.3701,S,160.3701,0.4419475,0,0.55,0,0,80.70177,41.33912,0,0,0,0,5.18595201042794,5.18595201042794,0,-427.8289,-427.8289,-14.67,0,-0.3026144,67178.73,8756.689
160.4702,S,160.4702,0.4414133,0,0.55,0,0,80.70177,41.3237,0,0,0,0,5.17182123303912,5.17182123303912,0,-427.3117,-427.3117,-14.67,0,-0.3026144,67135.99,8755.223
160.5702,S,160.5702,0.4408805,0,0.55,0,0,80.70177,41.30832,0,0,0,0,5.1577404014952,5.1577404014952,0,-426.7959,-426.7959,-14.67,0,-0.3026144,67093.31,8753.756
160.6702,S,160.6702,0.4403491,0,0.55,0,0,80.70177,41.293,0,0,0,0,5.14370842000308,5.14370842000308,0,-426.2815,-426.2815,-14.67,0,-0.3026144,67050.69,8752.289
160.7702,S,160.7702,0.4398192,0,0.55,0,0,80.70177,41.27773,0,0,0,0,5.12972609892374,5.12972609892374,0,-425.7685,-425.7685,-14.67,0,-0.3026144,67008.11,8750.822
160.8702,S,160.8702,0.4392907,0,0.55,0,0,80.70177,41.26253,0,0,0,0,5.11579424743314,5.11579424743314,0,-425.2569,-425.2569,-14.67,0,-0.3026144,66965.59,8749.355
160.9702,S,160.9702,0.4387636,0,0.55,0,0,80.70177,41.24738,0,0,0,0,5.10191367353146,5.10191367353146,0,-424.7467,-424.7467,-14.67,0,-0.3026144,66923.11,8747.889
161.0702,S,161.0702,0.4382381,0,0.55,0,0,80.70177,41.23229,0,0,0,0,5.08808518405264,5.08808518405264,0,-424.2379,-424.2379,-14.67,0,-0.3026144,66880.69,8746.422
161.1702,S,161.1702,0.4377139,0,0.55,0,0,80.70177,41.21725,0,0,0,0,5.07431149202242,5.07431149202242,0,-423.7305,-423.7305,-14.67,0,-0.3026144,66838.31,8744.955
161.2702,S,161.2702,0.4371911,0,0.55,0,0,80.70177,41.20226,0,0,0,0,5.06058958727337,5.06058958727337,0,-423.2244,-423.2244,-14.67,0,-0.3026144,66795.99,8743.488
161.3702,S,161.3702,0.4366698,0,0.55,0,0,80.70177,41.18733,0,0,0,0,5.0469046908885,5.0469046908885,0,-422.7197,-422.7197,-14.67,0,-0.3026144,66753.72,8742.021
161.4702,S,161.4702,0.4361498,0,0.55,0,0,80.70177,41.17247,0,0,0,0,5.03327697314577,5.03327697314577,0,-422.2164,-422.2164,-14.67,0,-0.3026144,66711.5,8740.555
161.5702,S,161.5702,0.4356313,0,0.55,0,0,80.70177,41.15764,0,0,0,0,5.01970342048465,5.01970342048465,0,-421.7144,-421.7144,-14.67,0,-0.3026144,66669.33,8739.088
161.6702,S,161.6702,0.4351142,0,0.55,0,0,80.70177,41.14288,0,0,0,0,5.00617111448332,5.00617111448332,0,-421.2138,-421.2138,-14.67,0,-0.3026144,66627.2,8737.621
161.7702,S,161.7702,0.4345984,0,0.55,0,0,80.70177,41.12817,0,0,0,0,4.99269645086264,4.99269645086264,0,-420.7145,-420.7145,-14.67,0,-0.3026144,66585.13,8736.154
161.8702,S,161.8702,0.4340841,0,0.55,0,0,80.70177,41.11352,0,0,0,0,4.97926266530263,4.97926266530263,0,-420.2166,-420.2166,-14.67,0,-0.3026144,66543.11,8734.688
161.9702,S,161.9702,0.4335711,0,0.55,0,0,80.70177,41.09891,0,0,0,0,4.96588808768374,4.96588808768374,0,-419.72,-419.72,-14.67,0,-0.3026144,66501.14,8733.221
162.0703,S,162.0703,0.4330595,0,0.55,0,0,80.70177,41.08434,0,0,0,0,4.95252520480069,4.95252520480069,0,-419.2248,-419.2248,-14.67,0,-0.3026144,66459.22,8731.754
162.1703,S,162.1703,0.4325493,0,0.55,0,0,80.70177,41.06989,0,0,0,0,4.93928452652651,4.93928452652651,0,-418.7309,-418.7309,-14.67,0,-0.3026144,66417.34,8730.287
162.2703,S,162.2703,0.4320405,0,0.55,0,0,80.70177,41.05542,0,0,0,0,4.92602649997831,4.92602649997831,0,-418.2383,-418.2383,-14.67,0,-0.3026144,66375.52,8728.82
162.3703,S,162.3703,0.431533,0,0.55,0,0,80.70177,41.04103,0,0,0,0,4.91284380992312,4.91284380992312,0,-417.747,-417.747,-14.67,0,-0.3026144,66333.75,8727.354
162.4703,S,162.4703,0.4310268,0,0.55,0,0,80.70177,41.02669,0,0,0,0,4.89970655898887,4.89970655898887,0,-417.257,-417.257,-14.67,0,-0.3026144,66292.02,8725.887
162.5703,S,162.5703,0.430522,0,0.55,0,0,80.70177,41.01241,0,0,0,0,4.88661740138126,4.88661740138126,0,-416.7683,-416.7683,-14.67,0,-0.3026144,66250.34,8724.42
162.6703,S,162.6703,0.4300185,0,0.55,0,0,80.70177,40.99818,0,0,0,0,4.87357326822525,4.87357326822525,0,-416.2809,-416.2809,-14.67,0,-0.3026144,66208.72,8722.953
162.7703,S,162.7703,0.4295164,0,0.55,0,0,80.70177,40.98402,0,0,0,0,4.8605787190135,4.8605787190135,0,-415.7949,-415.7949,-14.67,0,-0.3026144,66167.14,8721.486
162.8703,S,162.8703,0.4290156,0,0.55,0,0,80.70177,40.96986,0,0,0,0,4.84761824419212,4.84761824419212,0,-415.3101,-415.3101,-14.67,0,-0.3026144,66125.61,8720.02
162.9703,S,162.9703,0.4285162,0,0.55,0,0,80.70177,40.9558,0,0,0,0,4.83472136326785,4.83472136326785,0,-414.8266,-414.8266,-14.67,0,-0.3026144,66084.12,8718.553
163.0703,S,163.0703,0.4280181,0,0.55,0,0,80.70177,40.94178,0,0,0,0,4.82187438697835,4.82187438697835,0,-414.3444,-414.3444,-14.67,0,-0.3026144,66042.69,8717.086
163.1703,S,163.1703,0.4275213,0,0.55,0,0,80.70177,40.92783,0,0,0,0,4.80907805609436,4.80907805609436,0,-413.8635,-413.8635,-14.67,0,-0.3026144,66001.3,8715.619
163.2703,S,163.2703,0.4270259,0,0.55,0,0,80.70177,40.91393,0,0,0,0,4.79633311040092,4.79633311040092,0,-413.3839,-413.3839,-14.67,0,-0.3026144,65959.97,8714.152
163.3703,S,163.3703,0.4265317,0,0.55,0,0,80.70177,40.90004,0,0,0,0,4.78361049142275,4.78361049142275,0,-412.9055,-412.9055,-14.67,0,-0.3026144,65918.68,8712.686
163.4703,S,163.4703,0.4260388,0,0.55,0,0,80.70177,40.88621,0,0,0,0,4.77092307775145,4.77092307775145,0,-412.4284,-412.4284,-14.67,0,-0.3026144,65877.44,8711.219
163.5703,S,163.5703,0.4255473,0,0.55,0,0,80.70177,40.87251,0,0,0,0,4.7583486901684,4.7583486901684,0,-411.9526,-411.9526,-14.67,0,-0.3026144,65836.24,8709.752
163.6703,S,163.6703,0.4250571,0,0.55,0,0,80.70177,40.85877,0,0,0,0,4.74576928822324,4.74576928822324,0,-411.478,-411.478,-14.67,0,-0.3026144,65795.09,8708.285
163.7704,S,163.7704,0.4245681,0,0.55,0,0,80.70177,40.84513,0,0,0,0,4.73325674800773,4.73325674800773,0,-411.0047,-411.0047,-14.67,0,-0.3026144,65753.99,8706.818
163.8704,S,163.8704,0.4240805,0,0.55,0,0,80.70177,40.8315,0,0,0,0,4.72077240481241,4.72077240481241,0,-410.5326,-410.5326,-14.67,0,-0.3026144,65712.94,8705.352
163.9704,S,163.9704,0.4235941,0,0.55,0,0,80.70177,40.81801,0,0,0,0,4.7083836758233,4.7083836758233,0,-410.0618,-410.0618,-14.67,0,-0.3026144,65671.93,8703.885
164.0704,S,164.0704,0.423109,0,0.55,0,0,80.70177,40.80449,0,0,0,0,4.6959952597478,4.6959952597478,0,-409.5922,-409.5922,-14.67,0,-0.3026144,65630.97,8702.418
164.1704,S,164.1704,0.4226252,0,0.55,0,0,80.70177,40.79105,0,0,0,0,4.68367433996414,4.68367433996414,0,-409.1238,-409.1238,-14.67,0,-0.3026144,65590.05,8700.951
164.2704,S,164.2704,0.4221427,0,0.55,0,0,80.70177,40.77771,0,0,0,0,4.67142521651566,4.67142521651566,0,-408.6567,-408.6567,-14.67,0,-0.3026144,65549.19,8699.484
164.3704,S,164.3704,0.4216614,0,0.55,0,0,80.70177,40.76435,0,0,0,0,4.65917703415904,4.65917703415904,0,-408.1908,-408.1908,-14.67,0,-0.3026144,65508.37,8698.018
164.4704,S,164.4704,0.4211814,0,0.55,0,0,80.70177,40.75104,0,0,0,0,4.64697108721923,4.64697108721923,0,-407.7261,-407.7261,-14.67,0,-0.3026144,65467.59,8696.551
164.5704,S,164.5704,0.4207026,0,0.55,0,0,80.70177,40.7378,0,0,0,0,4.6348351388112,4.6348351388112,0,-407.2626,-407.2626,-14.67,0,-0.3026144,65426.87,8695.084
164.6704,S,164.6704,0.420225,0,0.55,0,0,80.70177,40.72459,0,0,0,0,4.62271564567779,4.62271564567779,0,-406.8003,-406.8003,-14.67,0,-0.3026144,65386.19,8693.617
164.7704,S,164.7704,0.4197487,0,0.55,0,0,80.70177,40.71146,0,0,0,0,4.61066929100631,4.61066929100631,0,-406.3392,-406.3392,-14.67,0,-0.3026144,65345.55,8692.15
164.8704,S,164.8704,0.4192736,0,0.55,0,0,80.70177,40.69837,0,0,0,0,4.59866967625533,4.59866967625533,0,-405.8793,-405.8793,-14.67,0,-0.3026144,65304.96,8690.684
164.9704,S,164.9704,0.4187998,0,0.55,0,0,80.70177,40.68534,0,0,0,0,4.5867136671875,4.5867136671875,0,-405.4206,-405.4206,-14.67,0,-0.3026144,65264.42,8689.217
165.0704,S,165.0704,0.4183272,0,0.55,0,0,80.70177,40.67236,0,0,0,0,4.57480385074776,4.57480385074776,0,-404.9631,-404.9631,-14.67,0,-0.3026144,65223.93,8687.75
165.1704,S,165.1704,0.4178558,0,0.55,0,0,80.70177,40.6594,0,0,0,0,4.56291230999421,4.56291230999421,0,-404.5068,-404.5068,-14.67,0,-0.3026144,65183.48,8686.283
165.2704,S,165.2704,0.4173857,0,0.55,0,0,80.70177,40.64652,0,0,0,0,4.55109888593427,4.55109888593427,0,-404.0517,-404.0517,-14.67,0,-0.3026144,65143.07,8684.816
165.3705,S,165.3705,0.4169168,0,0.55,0,0,80.70177,40.6337,0,0,0,0,4.5393317805901,4.5393317805901,0,-403.5978,-403.5978,-14.67,0,-0.3026144,65102.71,8683.35
165.4705,S,165.4705,0.4164492,0,0.55,0,0,80.70177,40.62091,0,0,0,0,4.52758708168171,4.52758708168171,0,-403.1451,-403.1451,-14.67,0,-0.3026144,65062.39,8681.883
165.5705,S,165.5705,0.4159827,0,0.55,0,0,80.70177,40.60818,0,0,0,0,4.5159185199604,4.5159185199604,0,-402.6935,-402.6935,-14.67,0,-0.3026144,65022.12,8680.416
165.6705,S,165.6705,0.4155174,0,0.55,0,0,80.70177,40.5955,0,0,0,0,4.5042840030391,4.5042840030391,0,-402.2431,-402.2431,-14.67,0,-0.3026144,64981.9,8678.949
165.7705,S,165.7705,0.4150533,0,0.55,0,0,80.70177,40.58286,0,0,0,0,4.4927003826846,4.4927003826846,0,-401.7938,-401.7938,-14.67,0,-0.3026144,64941.72,8677.482
165.8705,S,165.8705,0.4145904,0,0.55,0,0,80.70177,40.57028,0,0,0,0,4.48115018812516,4.48115018812516,0,-401.3457,-401.3457,-14.67,0,-0.3026144,64901.59,8676.016
165.9705,S,165.9705,0.4141287,0,0.55,0,0,80.70177,40.55772,0,0,0,0,4.46962411892652,4.46962411892652,0,-400.8987,-400.8987,-14.67,0,-0.3026144,64861.5,8674.549
166.0705,S,166.0705,0.4136682,0,0.55,0,0,80.70177,40.5452,0,0,0,0,4.45813288568542,4.45813288568542,0,-400.4529,-400.4529,-14.67,0,-0.3026144,64821.45,8673.082
166.1705,S,166.1705,0.4132088,0,0.55,0,0,80.70177,40.53276,0,0,0,0,4.44672326419448,4.44672326419448,0,-400.0082,-400.0082,-14.67,0,-0.3026144,64781.45,8671.615
166.2705,S,166.2705,0.4127506,0,0.55,0,0,80.70177,40.52038,0,0,0,0,4.43534963507131,4.43534963507131,0,-399.5647,-399.5647,-14.67,0,-0.3026144,64741.5,8670.148
166.3705,S,166.3705,0.4122936,0,0.55,0,0,80.70177,40.50801,0,0,0,0,4.4240030017662,4.4240030017662,0,-399.1223,-399.1223,-14.67,0,-0.3026144,64701.58,8668.682
166.4705,S,166.4705,0.4118378,0,0.55,0,0,80.70177,40.49574,0,0,0,0,4.41274931634342,4.41274931634342,0,-398.681,-398.681,-14.67,0,-0.3026144,64661.71,8667.215
166.5705,S,166.5705,0.4113831,0,0.55,0,0,80.70177,40.48346,0,0,0,0,4.40147987930693,4.40147987930693,0,-398.2408,-398.2408,-14.67,0,-0.3026144,64621.89,8665.748
166.6705,S,166.6705,0.4109295,0,0.55,0,0,80.70177,40.47126,0,0,0,0,4.39027482908629,4.39027482908629,0,-397.8018,-397.8018,-14.67,0,-0.3026144,64582.11,8664.281
166.7705,S,166.7705,0.4104772,0,0.55,0,0,80.70177,40.45909,0,0,0,0,4.37909960013692,4.37909960013692,0,-397.3639,-397.3639,-14.67,0,-0.3026144,64542.37,8662.814
166.8705,S,166.8705,0.410026,0,0.55,0,0,80.70177,40.44699,0,0,0,0,4.36799372256089,4.36799372256089,0,-396.9271,-396.9271,-14.67,0,-0.3026144,64502.68,8661.348
166.9706,S,166.9706,0.4095759,0,0.55,0,0,80.70177,40.43493,0,0,0,0,4.3569282553978,4.3569282553978,0,-396.4914,-396.4914,-14.67,0,-0.3026144,64463.03,8659.881
167.0706,S,167.0706,0.409127,0,0.55,0,0,80.70177,40.42289,0,0,0,0,4.34587449936667,4.34587449936667,0,-396.0568,-396.0568,-14.67,0,-0.3026144,64423.43,8658.414
167.1706,S,167.1706,0.4086792,0,0.55,0,0,80.70177,40.41093,0,0,0,0,4.33489177186384,4.33489177186384,0,-395.6233,-395.6233,-14.67,0,-0.3026144,64383.86,8656.947
167.2706,S,167.2706,0.4082325,0,0.55,0,0,80.70177,40.39901,0,0,0,0,4.32395131185459,4.32395131185459,0,-395.1909,-395.1909,-14.67,0,-0.3026144,64344.34,8655.48
167.3706,S,167.3706,0.407787,0,0.55,0,0,80.70177,40.38715,0,0,0,0,4.31305373697254,4.31305373697254,0,-394.7596,-394.7596,-14.67,0,-0.3026144,64304.87,8654.014
167.4706,S,167.4706,0.4073426,0,0.55,0,0,80.70177,40.37529,0,0,0,0,4.30217249129312,4.30217249129312,0,-394.3294,-394.3294,-14.67,0,-0.3026144,64265.43,8652.547
167.5706,S,167.5706,0.4068993,0,0.55,0,0,80.70177,40.36352,0,0,0,0,4.29136259587144,4.29136259587144,0,-393.9003,-393.9003,-14.67,0,-0.3026144,64226.04,8651.08
167.6706,S,167.6706,0.4064571,0,0.55,0,0,80.70177,40.35179,0,0,0,0,4.28059743394621,4.28059743394621,0,-393.4722,-393.4722,-14.67,0,-0.3026144,64186.7,8649.613
167.7706,S,167.7706,0.406016,0,0.55,0,0,80.70177,40.34007,0,0,0,0,4.26983220320389,4.26983220320389,0,-393.0452,-393.0452,-14.67,0,-0.3026144,64147.39,8648.146
167.8706,S,167.8706,0.405576,0,0.55,0,0,80.70177,40.32846,0,0,0,0,4.25916689732274,4.25916689732274,0,-392.6193,-392.6193,-14.67,0,-0.3026144,64108.13,8646.68
167.9706,S,167.9706,0.4051372,0,0.55,0,0,80.70177,40.31684,0,0,0,0,4.24849617036995,4.24849617036995,0,-392.1945,-392.1945,-14.67,0,-0.3026144,64068.91,8645.213
168.0706,S,168.0706,0.4046994,0,0.55,0,0,80.70177,40.30529,0,0,0,0,4.23789763232342,4.23789763232342,0,-391.7707,-391.7707,-14.67,0,-0.3026144,64029.73,8643.746
168.1706,S,168.1706,0.4042628,0,0.55,0,0,80.70177,40.29379,0,0,0,0,4.22732838546881,4.22732838546881,0,-391.348,-391.348,-14.67,0,-0.3026144,63990.6,8642.279
168.2706,S,168.2706,0.4038272,0,0.55,0,0,80.70177,40.2823,0,0,0,0,4.21678269372993,4.21678269372993,0,-390.9263,-390.9263,-14.67,0,-0.3026144,63951.5,8640.812
168.3706,S,168.3706,0.4033927,0,0.55,0,0,80.70177,40.27092,0,0,0,0,4.20631895961954,4.20631895961954,0,-390.5057,-390.5057,-14.67,0,-0.3026144,63912.45,8639.346
168.4706,S,168.4706,0.4029592,0,0.55,0,0,80.70177,40.25954,0,0,0,0,4.19587997194967,4.19587997194967,0,-390.0861,-390.0861,-14.67,0,-0.3026144,63873.45,8637.879
168.5706,S,168.5706,0.4025268,0,0.55,0,0,80.70177,40.24818,0,0,0,0,4.18544606629944,4.18544606629944,0,-389.6675,-389.6675,-14.67,0,-0.3026144,63834.48,8636.412
168.6707,S,168.6707,0.4020955,0,0.55,0,0,80.70177,40.23689,0,0,0,0,4.17507093078345,4.17507093078345,0,-389.25,-389.25,-14.67,0,-0.3026144,63795.55,8634.945
168.7707,S,168.7707,0.4016653,0,0.55,0,0,80.70177,40.22565,0,0,0,0,4.16474519933269,4.16474519933269,0,-388.8335,-388.8335,-14.67,0,-0.3026144,63756.67,8633.479
168.8707,S,168.8707,0.4012362,0,0.55,0,0,80.70177,40.21446,0,0,0,0,4.15445471171022,4.15445471171022,0,-388.4181,-388.4181,-14.67,0,-0.3026144,63717.83,8632.012
168.9707,S,168.9707,0.4008081,0,0.55,0,0,80.70177,40.20331,0,0,0,0,4.14421672022116,4.14421672022116,0,-388.0037,-388.0037,-14.67,0,-0.3026144,63679.03,8630.545
169.0707,S,169.0707,0.4003811,0,0.55,0,0,80.70177,40.19217,0,0,0,0,4.13398696860228,4.13398696860228,0,-387.5903,-387.5903,-14.67,0,-0.3026144,63640.27,8629.078
169.1707,S,169.1707,0.399955,0,0.55,0,0,80.70177,40.1811,0,0,0,0,4.12381857564067,4.12381857564067,0,-387.1779,-387.1779,-14.67,0,-0.3026144,63601.55,8627.611
169.2707,S,169.2707,0.3995301,0,0.55,0,0,80.70177,40.17007,0,0,0,0,4.11368579530227,4.11368579530227,0,-386.7665,-386.7665,-14.67,0,-0.3026144,63562.88,8626.145
169.3707,S,169.3707,0.3991061,0,0.55,0,0,80.70177,40.15908,0,0,0,0,4.1035910950943,4.1035910950943,0,-386.3561,-386.3561,-14.67,0,-0.3026144,63524.24,8624.678
169.4707,S,169.4707,0.3986832,0,0.55,0,0,80.70177,40.14812,0,0,0,0,4.09353121984871,4.09353121984871,0,-385.9467,-385.9467,-14.67,0,-0.3026144,63485.64,8623.211
169.5707,S,169.5707,0.3982613,0,0.55,0,0,80.70177,40.13722,0,0,0,0,4.08350863581849,4.08350863581849,0,-385.5383,-385.5383,-14.67,0,-0.3026144,63447.09,8621.744
169.6707,S,169.6707,0.3978406,0,0.55,0,0,80.70177,40.12638,0,0,0,0,4.07352580863675,4.07352580863675,0,-385.131,-385.131,-14.67,0,-0.3026144,63408.58,8620.277
169.7707,S,169.7707,0.3974208,0,0.55,0,0,80.70177,40.11556,0,0,0,0,4.06359819555781,4.06359819555781,0,-384.7246,-384.7246,-14.67,0,-0.3026144,63370.11,8618.811
169.8707,S,169.8707,0.397002,0,0.55,0,0,80.70177,40.10475,0,0,0,0,4.05366694555529,4.05366694555529,0,-384.3192,-384.3192,-14.67,0,-0.3026144,63331.67,8617.344
169.9707,S,169.9707,0.3965843,0,0.55,0,0,80.70177,40.09404,0,0,0,0,4.04382492668518,4.04382492668518,0,-383.9148,-383.9148,-14.67,0,-0.3026144,63293.28,8615.877
170.0707,S,170.0707,0.3961676,0,0.55,0,0,80.70177,40.08336,0,0,0,0,4.03399908280395,4.03399908280395,0,-383.5114,-383.5114,-14.67,0,-0.3026144,63254.93,8614.41
170.1707,S,170.1707,0.3957519,0,0.55,0,0,80.70177,40.07272,0,0,0,0,4.02421387071904,4.02421387071904,0,-383.109,-383.109,-14.67,0,-0.3026144,63216.62,8612.943
170.2708,S,170.2708,0.3953373,0,0.55,0,0,80.70177,40.06212,0,0,0,0,4.01446984509788,4.01446984509788,0,-382.7076,-382.7076,-14.67,0,-0.3026144,63178.35,8611.477
170.3708,S,170.3708,0.3949235,0,0.55,0,0,80.70177,40.05154,0,0,0,0,4.00476756002242,4.00476756002242,0,-382.3071,-382.3071,-14.67,0,-0.3026144,63140.12,8610.01
